,Epsilon,mean_reward,std_reward
0,0.0,195.66516985160342,100.05265566434139
1,0.1,84.11016918400699,120.44119307195082
2,0.3,-71.2446714745966,84.96417480689121
3,0.5,-136.48048479845409,108.68765372222957
4,0.7,-182.70491284683942,124.17518509838887
5,0.9,-240.12491763861598,129.57006830604985
