,0,1
0,10.0,10.0
1,10.0,10.977176871123138
2,7.565526746235479,9.943356622326172
3,6.366881306899424,7.862919432804448
4,5.200252712922932,6.442388590968524
5,4.394090313227626,5.990950472922775
6,3.9678903746237446,5.3221401158351265
7,3.496729783059632,4.804071586224081
8,3.2227527321591465,4.325199643686398
9,2.9607160956076415,4.0469071968656145
10,2.8029852322869537,3.6186830573461273
11,2.5791090005764588,3.367413382568882
12,2.3850718464563485,3.181930303337408
13,2.2543102662605654,2.9205511235546715
14,2.1345608729982364,2.6928952933579864
15,1.9223211045483701,2.5250878258865006
16,1.7904009746345784,2.369900898888659
17,1.6810755145529952,2.235739780191195
18,1.6172020960482083,2.164631244760529
19,1.5635757598047717,2.07771679350183
20,1.5002868275243928,1.9597912942818547
21,1.4171791158802691,1.7149653642400626
22,1.3481437393438027,1.5988269588054327
23,1.3101616135018535,1.4635694122641105
24,1.2786386489265773,1.3817454377459433
25,1.2047431948401273,1.3157840512586454
26,1.1564089456167883,1.2988190006700242
27,1.1052750635583675,1.2030794809722298
28,1.034148630868922,1.181987816969692
29,1.0111165263830697,1.1263979917655298
30,0.9933751469768002,1.0803277632472301
31,0.9772140576659145,1.0399734733254458
32,0.9569910402930314,1.021712446609474
33,0.9376028039458377,0.9881512936538352
34,0.9259913448869854,0.9614256918683115
35,0.8991617074616367,0.9319060167747546
36,0.8837951562639127,0.9044898884393333
37,0.8566509737130549,0.8816569288613016
38,0.834574619880376,0.8603553945184212
39,0.8105656997631298,0.8390264584392376
40,0.7918258346521546,0.8198580594394962
41,0.7687758928669274,0.8015601349851038
42,0.7514755311652062,0.7851664824940937
43,0.7360892076035989,0.7704010291318741
44,0.728432882948625,0.7568754145239766
45,0.7149619634683201,0.7431150728053403
46,0.7081271317104582,0.7311465967666761
47,0.6904511498862009,0.7199242380668782
48,0.6749810676938446,0.7092152483284828
49,0.6593257403873253,0.6991870332057684
50,0.6453668604041791,0.689369965340073
51,0.6407872043560209,0.6804259975773558
52,0.6358500443854052,0.6719745678982352
53,0.6326769834134823,0.6649336914652001
