,0,1
0,10.0,10.0
1,10.0,10.62193826370769
2,14.875738870815413,15.744369305375606
3,17.370658713045405,19.52830063174212
4,20.924669908487846,20.55258678111972
5,22.983504347983054,20.443632739031408
6,24.631962231291546,19.763096535747703
7,25.485338302636055,18.866628914783888
8,24.76198062537746,17.71010825107632
9,24.24256087531976,16.734959596852686
10,23.99717060700823,15.650132076824008
11,23.07455126908036,15.146098604427177
12,22.10344652513489,14.700447092234555
13,21.411200784116623,14.128750402575884
14,20.72926543061402,13.713338526775434
15,19.498577155243336,13.369528413433544
16,18.39671659012394,13.04728676213311
17,17.44012855270223,12.842453967835146
18,16.80517512723833,12.769962879645389
19,16.25549947917352,12.546786869440394
20,15.671523187225588,12.197087869884461
21,14.788453427957942,11.260230456979585
22,14.133884682594603,10.72842870504214
23,13.75485634795667,10.056139989022578
24,13.45970517333087,9.610863095937113
25,12.673501036463199,9.219974303466802
26,12.214922423212274,9.113214998145763
27,11.739526339205046,8.56180066119215
28,10.998443207834645,8.381259905266013
29,10.733646679117296,7.9814430814161215
30,10.54913800420473,7.522551900265327
31,10.39540619322124,7.143610540085658
32,10.172880797433573,6.951391231976997
33,10.004761540472701,6.608142346324264
34,9.865955249979159,6.337311608312839
35,9.560890329208371,6.050540799122593
36,9.388993160800926,5.786257685692007
37,9.07903817647708,5.55243078892722
38,8.817416878635441,5.351370690027809
39,8.492105862038363,5.1599809656988125
40,8.189630075828592,4.982028196363469
41,7.87838781636437,4.815987263384836
42,7.645418473328847,4.671724094530101
43,7.398111137824758,4.536520574366814
44,7.322776297178536,4.414940982672158
45,7.1472611338623855,4.301266291336393
46,7.09066527081792,4.197722490222134
47,6.942050079961761,4.099618801048656
48,6.786659064710965,4.006876538148619
49,6.594651888774216,3.921308353936778
50,6.462418184003631,3.843252946137794
51,6.407507420555588,3.76963922746284
52,6.346234448030803,3.70093734008858
53,6.307669663120012,3.6327758342110292
54,6.151952778958855,3.567382766467888
55,5.996656542928561,3.5068783383369944
56,5.912779455755354,3.4981620344890256
57,5.7873305886990165,3.4371765618622216
58,5.661183605108339,3.381615989689018
59,5.537466936747543,3.33042849022788
60,5.425952618448334,3.2773187347469155
61,5.31741206225341,3.228123363382996
62,5.216142035770541,3.185219282934161
63,5.110360430418792,3.1374903416188005
64,5.01101883598431,3.09241131767505
65,4.916007671171789,3.0511142107968383
66,4.819251646180142,3.0099345133629387
67,4.75161229848273,2.9696532835384555
68,4.672132046535,2.9323011428595582
69,4.591207992121581,2.897479596700741
70,4.513133279861771,2.8625544958658375
71,4.441316274546965,2.833419752177469
72,4.370979261106577,2.803279072135332
73,4.305127948212521,2.775443491889372
74,4.240888149041818,2.7482438812232957
75,4.177005265790954,2.719767902388406
76,4.116897513269956,2.692832581106244
77,4.059725460353823,2.6678813038338176
78,4.002654120950139,2.6434399133461266
79,3.946997739626983,2.622062665382234
80,3.894355682231465,2.598799947946461
81,3.8435863679394746,2.578628593785588
82,3.79564070568132,2.557286721473979
83,3.7484858715233833,2.5365940432725376
84,3.7023031180220873,2.5160647297513865
85,3.6583444105653626,2.4966696233701158
86,3.6157598319478534,2.4940616269923477
87,3.5733585724963874,2.483428478544236
88,3.531564395220331,2.4654195690546135
89,3.4930814677456445,2.45301780566199
90,3.4546275614667206,2.4425982087933256
91,3.4180071882354612,2.4299027971827245
92,3.381395295576126,2.4286902273554087
93,3.345763160499774,2.4173487779299636
94,3.3121790542243983,2.4061097822209847
95,3.279073845821878,2.39334718829732
96,3.2474000711769384,2.382417621549539
97,3.221276246857847,2.3715449041533563
98,3.19196606958714,2.362493215057236
99,3.163736942755718,2.3523353585047784
100,3.1347309729799275,2.3509854427213215
101,3.107718178355536,2.342267387899007
102,3.081604238073282,2.330776975448582
103,3.0552060273322525,2.3208170775054824
104,3.03144650391077,2.311682354829784
105,3.008400117641252,2.2995333251806414
106,2.9843509455716295,2.2898983156711985
107,2.9598201470325165,2.282408602293266
108,2.9417507908050546,2.271410879153799
109,2.922970117049961,2.263762419093579
110,2.9090905828794478,2.261825309525476
