,Epsilon,mean_reward,std_reward
0,0.0,163.0962865371402,130.2610309040614
1,0.1,45.355637796267565,73.4386504862888
2,0.3,-54.019299914694685,44.45584642701776
3,0.5,-149.30752266745435,75.7205853950865
4,0.7,-222.19555948981122,138.74786756412536
5,0.9,-232.8548467087454,122.64092127554726
