,0,1,2,3,4
0,10.0,10.0,10.0,10.0,10.0
1,9.064468032771195,10.0,10.0,10.0,10.0
2,7.2811431822551,10.0,10.0,10.0,10.0
3,5.812715531253815,14.655226454301314,9.42104692248527,9.134278164400408,14.284094761757956
4,5.162669281398064,9.12133700969257,7.598976330688367,5.599332276693325,19.241475109845563
5,4.650190221488691,8.555546003816497,7.16875016752918,4.805687558046731,16.414584596403714
6,4.300503934144201,8.147518473808049,6.855632453136539,3.9319907540568715,14.897455508684375
7,4.098297809682955,6.825319844744028,6.386981590716827,3.248007558921619,13.369782489901375
8,3.90027822199448,6.356780346229319,5.737047927779976,3.096439628855509,13.68513015245799
9,3.7012724750907906,5.899334978121081,5.175351691273375,2.9504630079246916,13.311007667560967
10,3.5643014501856296,5.4030487534734535,4.441641923456444,2.93875292917587,12.944561503546417
11,3.2195728946625826,4.66407908211636,3.6115062701821077,2.9032514318171074,12.305198800208819
12,3.0784653473509005,4.188851842705525,3.328653731200552,2.908873447938973,11.361137840674724
13,2.9984074290163436,3.852543805216561,3.061802463982569,2.8974813935372348,10.467602790176095
14,2.9009046416278137,3.685913158259472,2.883078191960096,2.8796020654239216,9.469042850963506
15,2.83203864423476,3.500810894444973,2.7380408676942687,2.8937066939320597,8.884690070973141
16,2.7891037596677974,3.3892566275724345,2.671241522002213,2.8856175383111715,7.9737690394633525
17,2.7604482907461345,3.285795430275287,2.572018911206239,2.9119254711337375,7.509328801673547
18,2.686396805561736,3.220549039823411,2.512752732780521,2.96379459928405,7.072499083305648
19,2.655657522625115,3.1784081268042197,2.4685395431103796,2.9584219034399415,6.747026136798583
20,2.6096433052655468,3.1530014547425376,2.446741291487016,3.010689028458081,6.559864122536635
21,2.56980362888051,3.114637269516217,2.3981360694718177,3.0124921176120547,6.27296202004538
22,2.5250019772704535,2.9434625424610488,2.3843846299644293,3.034402336012065,6.043473889957623
23,2.5350292956548515,2.905272964901383,2.3505245474511116,3.0291581206773524,5.80232579068516
24,2.5463264739907703,2.8732250614756314,2.3454807900603147,3.0803012301720134,5.624337940824887
25,2.553409026311156,2.8304601871433612,2.338868399116633,3.0622444162806346,5.446104635445723
26,2.5453357551450706,2.817218741784214,2.3390916758566007,3.059575774180634,5.252230356307855
27,2.5464029512354442,2.7877544566522046,2.3507135109106176,3.058350257316578,5.048965302113563
28,2.54421151304886,2.718285903988918,2.3410860117911905,3.0607432522454427,4.8974920146648255
29,2.538612652217725,2.632783770981089,2.3312268459955976,3.075652204192303,4.7517756796063715
30,2.510815059209799,2.558318355013339,2.3123230364441714,3.0894287838240033,4.662822304329649
31,2.5077690502197507,2.4885571393980737,2.294707253796378,3.144941899540539,4.555182712131952
32,2.505717198022917,2.4281143834895165,2.2576426499671176,3.160832705508417,4.492637219048956
33,2.5122421117482716,2.3659428628215533,2.2277336199928386,3.1830349816787313,4.427648224417711
34,2.4978236856115155,2.310332755258216,2.1961522469178596,3.233731827813699,4.353939732805858
35,2.4666366186048814,2.26187421853051,2.189940133860988,3.236795858827763,4.190724470462675
36,2.4396123492005555,2.211848465099857,2.163910878155548,3.247168279920281,4.110972398213478
37,2.403475489733066,2.166681653382591,2.1588983145708225,3.253236692068418,3.8751479380015486
38,2.355705012720012,2.122096457758204,2.1262491294293415,3.2571477784537946,3.677033695628032
39,2.3163153183276908,2.0786822787900414,2.0926895654307645,3.2600096066653244,3.597610339230182
40,2.272161690294689,2.040035818665873,2.0578913259061236,3.259532973050587,3.4864324621921376
41,2.228164818110689,2.003622595906447,2.0248860228248238,3.2667583516848464,3.392933884906076
42,2.190694033221107,1.9659207888289179,1.9937864924605424,3.272732245741404,3.3825182506728546
43,2.153257920000164,1.9308217101595653,1.9599470453454995,3.2668766018656896,3.3047449466427654
44,2.122619263555338,1.9033154888193153,1.9300727261704929,3.2729373917392484,3.22099571975051
45,2.0856099838866204,1.8720110734162196,1.9001310995775174,3.270233568560493,3.129015011835494
46,2.048542153122394,1.842570715397423,1.8740795460393282,3.2796259064567472,3.051848779959315
47,2.0173575498625116,1.812919310791173,1.8468193370252042,3.2836417200023567,2.9815281837815006
48,1.9869874065513071,1.7891370316482085,1.8209520776802113,3.302440674035614,2.8988476645479238
49,1.961102414579987,1.7621525869090484,1.798242377211647,3.310902163689997,2.8251575473586774
50,1.933769662975077,1.7378775428795112,1.7753011411873532,3.313338426448011,2.7887927858647203
51,1.9089926834724893,1.7139768956225094,1.752954635922606,3.322226266054374,2.733884417555119
52,1.883412601599342,1.6910937389253684,1.7297682435320845,3.31907433173832,2.6738631287971244
53,1.856919090306947,1.666407881951653,1.712417416024346,3.317754118661105,2.617098866393149
54,1.8306525118376469,1.6457097023069729,1.6933340762258886,3.311869744751971,2.565030543828698
55,1.807332970961626,1.6240315251260258,1.6743937543295102,3.2959832809420817,2.520234555018841
56,1.782739122538249,1.602828754658638,1.6587542388233552,3.2827444076582015,2.474676236024997
57,1.7599286868343618,1.585151576242564,1.6416845405218632,3.261394954622922,2.430837650144362
58,1.739140404722972,1.5663275801291254,1.626065167819422,3.24017544010819,2.3901010002977494
59,1.7191405549575505,1.547455592903828,1.6102780702926136,3.218088082871243,2.351892307121901
60,1.6980093663249831,1.5308364898439284,1.5939235396866673,3.19885411428528,2.3167408494839994
61,1.6770992992576985,1.5134208934264726,1.5786654048042812,3.169017711507589,2.2805155451437593
62,1.6605755706869625,1.4973406297739527,1.5640656018676031,3.142391962899531,2.24897534226038
63,1.6428266410163286,1.480041151109081,1.5496067864811385,3.1125812235414334,2.216144816342986
64,1.6262316836005601,1.4645727139829592,1.5358241222310716,3.087334419214019,2.1856267070532276
65,1.6096029049064802,1.449286837537716,1.5220989450438236,3.059447278964216,2.158947900612389
66,1.5936546131948557,1.4333930132628236,1.5084493758433704,3.0322922218744512,2.132029998677577
67,1.5778668149777604,1.4193744767809813,1.4942403217629123,3.0041089832147785,2.1067171002537903
68,1.5621750701993877,1.4057132588379777,1.4821363024418897,2.9770399055209986,2.082860743485268
69,1.549514169341021,1.3928081691185659,1.4702806781828472,2.951784733361084,2.0606314239582453
70,1.5363077379940033,1.3801400507468482,1.458956295173726,2.9225854314454858,2.039130132294242
71,1.525279358752211,1.3672402503818446,1.4466563861232298,2.8997202893018392,2.0191628789080647
72,1.5181492264959942,1.3555053388113742,1.4412672246310365,2.878132319799123,2.0005365827647505
73,1.5077845588620293,1.3417655620320836,1.4313315900033854,2.8539818321166868,1.9805465067280692
74,1.497898218969139,1.3295452292194165,1.4215232959942008,2.8329669191655915,1.964137420885505
75,1.4888915102183702,1.3189015073884514,1.4111240725286982,2.814102912563031,1.9485985779708255
76,1.479849336527081,1.3064521998749552,1.401261262322558,2.794777816023268,1.9332231900795849
77,1.4703593276458433,1.2953491465469473,1.3931206717217055,2.7757978022525185,1.9165498020266605
78,1.4598283011367184,1.2850166896537218,1.383923744275151,2.7575396944109283,1.9009148083948388
79,1.4495239984965018,1.2741761239339924,1.3752989791895092,2.738863357700224,1.8869037024339097
80,1.439491856721201,1.2630021237092468,1.366856797362797,2.7216041772234623,1.8735333334413258
81,1.4299998282434296,1.2534539099047408,1.3575543731638566,2.7057232693804667,1.8591407483110929
82,1.4207682564015134,1.2438058021568794,1.349858573051699,2.686918544283351,1.8464467497570296
83,1.4112420056834802,1.2342762562481284,1.3417721007166332,2.6715834644854923,1.832035421455333
84,1.4028725449601593,1.2261110712049001,1.3340710883999913,2.6553772738717636,1.818720035471381
85,1.3931017788575009,1.2163628595426619,1.326423060962349,2.6401297116197235,1.8071924230620535
86,1.3842875872443408,1.2080291111702082,1.3181817532968372,2.6264380201748545,1.7955730164306796
87,1.3753588648472583,1.1986514703010662,1.3111729136840613,2.6131144810074125,1.784622171824075
88,1.3662260252372118,1.1895859431023195,1.303072369787559,2.599386265079738,1.7782038849850312
89,1.3586647046445441,1.1806952607263563,1.295309035550513,2.585562202055501,1.7674988539811456
90,1.3495760919365614,1.1723469337682089,1.287678184651256,2.57575246053251,1.7585041278317772
91,1.341629341992723,1.1643194057220245,1.2800487694616407,2.563948037584926,1.7501711343081923
92,1.333458582399628,1.1570095406063516,1.273119620341797,2.5508921991480342,1.7400840170965448
93,1.325883676732415,1.1490002347970567,1.2662712640218479,2.539237685797115,1.7327738440132763
94,1.319385039891925,1.14124232528089,1.2583400728480896,2.528421828543548,1.7240330523093998
