,Epsilon,mean_reward,std_reward
0,0.0,250.64459919535508,35.665046015774735
1,0.1,33.638065114615536,114.74548421224797
2,0.3,-100.43696143338299,107.34353574784883
3,0.5,-195.06122603723583,117.96000574009675
4,0.7,-278.0809631783459,192.26013933647667
5,0.9,-344.9648838943019,182.71660674733062
