,0,1,2,3,4,5,6,7,8,9
0,-514.7435200261875,-19.18658710536434,-87.30853425913791,-339.5418345343752,-72.4085457581264,-29.9677110420851,-483.5336751982137,-413.47815692457294,-172.33264918325455,-27.180946022701406
1,-305.551226117619,-89.78795717801671,-190.70390074591862,-350.74665343144056,-224.87698544741392,-204.58976050278818,-352.98294129685877,-63.28436297494571,-337.8820330231546,-80.59083811986198
2,-508.43385462541016,-386.42537780138605,-266.2680087594846,-99.15690119934354,-359.3127508807331,-259.12964250760575,-148.61724545735999,-454.51283806457025,-372.9500188359027,-375.3527910272519
3,-124.72055719275332,-5.307036056669233,-296.8645289089661,-411.47438116407216,-367.9138448497033,-247.3233202805286,-103.3879935084545,-79.0428482188049,-476.2788432436373,-189.82915383024522
4,-301.03539806162314,-301.41428234284695,-5.014914051115568,-61.20068741301718,-345.99323756644094,-300.51582265805985,-240.13719335956682,-44.40579271844055,-373.82947932825726,-271.7031764035726
5,-334.147925501659,-86.5898085772558,-37.85302471304185,-175.9671006754285,-410.9908250238848,-148.226882472538,-242.7476862435901,-341.1796738835235,-59.094554180744524,-81.70060538641866
6,-103.3298308336571,-415.9623039491395,-112.29660424678066,-21.4068541567472,-157.14559397308764,-431.8600153078637,-139.07362012911062,-126.01479254525425,-67.70837514588811,-226.56376442557917
7,-40.19716462432403,-211.33285595537993,-138.28456369352304,-13.029759903845957,-277.3027628833178,-251.0866700682494,-418.083741709016,-252.10522443514316,-482.518393885606,-126.78297034636489
8,-369.182984432622,-9.306746513905964,-406.9898294397108,-409.4866976779892,-438.81985956241135,-401.4081260478636,-208.0042287415834,-104.71355331247835,-160.50517539650008,-281.5930302320297
9,-264.244147773383,-89.3979626951493,-204.31261200052364,-385.11187125747864,-573.9281080832196,-300.88589024695455,-149.4215928499627,-399.71454217184373,-325.2669674718869,-408.02982498189994
10,-116.382166327129,-146.2807850999875,-365.70297072698986,-258.2776997062118,-308.2920316452699,-68.0449076243262,-338.92140845783126,-354.11058381524015,-283.94561239037733,-393.55215760639004
11,-178.79632562631747,-300.70421030443447,-439.4154953340466,-62.900181028177286,-490.23913188982556,-437.28013850136364,-202.4735625631152,-235.0486019136141,-68.74379083520748,-187.35524191642367
12,-242.2353011052945,-423.15174719100895,-388.3300668970861,-100.02450646554307,-39.13388341218905,-113.4871023836761,-224.0767158704462,-385.14452786895424,-289.28545231334857,-231.0818671118317
13,-325.92055370220896,-278.31829941283223,-214.41078772750825,-200.35081188485782,-153.47300725405302,-279.58319630858466,-293.67973926746043,-206.27987048943896,-304.10557672375955,-399.3974925512476
14,-132.34799621739734,-185.6975870726007,-388.9763842789818,-112.38207377905746,-235.4050546573476,-447.18557472780344,-251.65686726733247,-186.92323325647266,-234.62617861358987,-228.94278853209994
15,-167.32467566429594,-299.2557356693443,-355.73434091511723,-144.06370666620717,-200.355744557228,-245.041950378482,-323.8726503054818,-249.11561850139796,-253.7778758723865,-245.4752323707694
16,-242.7182255742487,-259.46644877821956,-356.7198632870019,-111.91983206248355,-328.0782523747922,-38.13493303049145,-285.47906643403417,-279.4397018564588,-173.32418368728017,-72.14688847850516
