,0,1,2,3,4
0,-37.1651593105054,-50.322874703212804,-110.18095195260597,-54.15113814416576,-87.2211907218296
1,-40.107983867762115,-112.61707915315017,-375.72492427698955,50.108940800977194,-87.816849583022
2,-329.25342663416325,-239.3644843507174,-258.1809702408684,-102.00868684404985,-93.057256575418
3,-176.0386225602383,-350.5523099657829,-139.2967106365603,-81.04729141787679,-266.47878600188653
4,-278.13674777269205,-313.0418722664075,-121.03947351929114,-275.73683757850813,-157.23299581882142
5,-300.8531453939653,-293.114258152857,-94.3760612071775,-57.98291674044391,-298.14488578255964
6,-369.9016943176872,-58.07231886097261,-221.12252124025534,-248.068253316493,-63.963352856980315
7,-201.84602733120124,-58.40509873450269,-38.39884394611565,-294.3833713216649,-351.2095871786335
8,-558.2571611779341,-178.923186193528,-411.7505827748543,-374.20670987602745,-263.66155801721743
9,-175.35064891495674,-11.972600177291326,-168.42179331026102,-47.922491728895665,-514.7597271070665
10,-67.09268501372947,-184.60915991136608,-52.67472298085384,-461.7669565466848,-58.17942480054323
11,-158.4189071087538,-313.24140882913395,-125.60798291465093,-28.67197467767552,-391.7943458318898
12,-119.13541209260072,-21.993151430064273,-221.06725275772055,-454.8688280162362,-142.7413823104895
13,-68.20294918373891,-164.1663859606725,-99.50001230608187,-241.9066473510368,-263.2335793864622
14,-265.31068182160664,-288.53989681251835,-326.44286313107267,-164.02583862128893,-499.17919066421024
15,-127.46977661619525,-493.57733213414684,-184.40450260290186,-196.83815948068218,-131.9730818659697
16,-37.25534637836496,-262.716185350388,-89.23501406105964,-110.83026866732004,-31.728488040841953
17,-286.27569327775325,-337.6065205424634,-120.15695912089384,-410.96413730991014,-245.04434111653185
18,-63.22949891459609,-74.14055885640421,-581.710476731856,-137.4105032925389,-209.63540278893217
19,-162.36380978611317,-406.1470270627609,-404.69020008024245,-59.81423786173011,-94.64807236648274
20,-170.4031982791852,-251.34351617041875,-61.22643513482207,-364.1476967294185,-80.39501138130268
