,Epsilon,mean_reward,std_reward
0,0.0,170.34350571716027,125.89537296367118
1,0.1,22.05514630376992,77.13228308298011
2,0.3,-63.31658265454527,40.19515087960669
3,0.5,-83.0902758265709,41.80702698266697
4,0.7,-94.0375551985343,41.225377558746274
5,0.9,-96.47184569576464,48.423476747145294
