,0,1,2,3,4
0,8.412058408804766,10.0,16.05631582586615,10.0,10.0
1,117.11450518063597,55.20996257494081,139.34301270599718,122.0153271111866,151.22875922484832
2,183.64289090465644,281.18594845136005,167.50554215949586,230.92361277815687,208.4319809750335
3,208.63876027654817,384.01049101776755,218.12246203682403,263.07254801442224,218.8805804961288
4,224.0407401805289,455.79692683521523,248.3292806379754,268.1733031205728,224.14190627222683
5,214.5370267983348,538.1046063233571,266.0959188098257,244.3772304210257,219.8046983976223
6,208.3607412242292,558.0485558206665,268.4477755396814,226.942570271749,213.14509009068482
7,201.93028814306837,576.2369205304083,262.8522705789016,212.40188914398226,209.2420623854688
8,200.12872385015126,556.3237578586431,227.645814563839,200.03979545047258,203.70643311069935
9,196.4753165757334,527.6435680501069,216.5111777952478,191.04869966647814,196.53144798049314
10,189.870818483256,443.7175586679559,208.3048842935507,161.6125901027768,187.8612569053366
11,182.1833947676783,427.46653956637994,195.74449290762743,156.40191521170985,184.72037418468975
12,170.12409833937136,405.47253047105687,173.84622859170736,150.90563702257373,179.51190201481518
13,163.93435103706048,370.36243644195633,164.77994273110363,147.2205515781363,165.07521711484938
14,155.56245743215823,342.9243662114895,158.52376616761052,143.69536755169918,157.67073023044
15,150.50375460652816,306.58787403633784,153.84262147320814,137.48951094141935,153.72648214500938
16,146.7299535195167,278.3165375906982,149.32695261190972,137.53227693939454,148.10663338985256
17,138.17521029270137,266.0987295473238,145.608245089701,137.26815800349493,144.92825315087916
18,128.96907256343496,256.54751022191954,139.50139201491655,138.165886571622,140.89894728459248
19,119.83831814153575,248.26845888591637,135.64994694261205,137.35720630127793,138.53629465742443
20,109.56325362654853,237.00068449556474,131.48863752006577,137.03671639633546,135.6824428990341
21,105.26315786460755,231.58922536215692,126.65140546191297,137.70014954154772,131.76345445028454
22,101.45329395405851,226.70159204254577,123.2448151919686,137.38979702018153,128.38087330180406
23,98.73951923107228,219.76970871314407,121.87563449216107,138.03087364593682,126.22487913075345
24,98.02122631124722,215.59282916510188,122.61813789150187,137.5117183223357,124.46300646877467
25,96.84627049624436,211.37197481838308,122.88111436944293,135.92141936460743,122.5421794281553
26,96.34673928279108,207.49583037293203,123.30064894069996,134.89383111127245,118.74600899916616
27,95.82301849101623,203.67383936188077,126.0803384541851,133.58654359446493,117.3931709966578
28,95.29405819980677,199.39448443624457,127.83508884633125,130.73571710037973,116.7255471546199
29,93.45149407466432,195.8636907119285,129.3684543279276,126.92497350499244,115.14020812695333
30,90.23680987797363,191.5493734516179,131.96774995785222,125.1422938033062,114.71120132436461
31,89.97200204030811,187.34917661670667,133.20771838302664,122.74786275531045,114.34261934762371
32,87.77628872384368,185.51613493445083,134.14728910676584,120.17907647661835,114.67346025375534
33,85.04096544294833,183.09136365464232,136.59802356463348,116.86546830316324,115.02018906792647
34,82.33876164856596,177.82358992970416,138.66041374132902,114.45706568750239,113.7185641427437
35,80.18974777775607,167.77946703818608,141.69708055020052,111.50727683265576,112.71643668714722
36,78.0596772538928,163.9766733125197,143.60377468349043,108.4760529725767,112.58518326118441
37,76.01254716926397,160.33763692271535,145.54810315431797,105.33452129961928,112.22785001931999
38,74.01244891558123,157.79298446610142,145.70341331835272,102.52064889198911,112.12882391398806
39,72.30614545095324,156.28100496312672,148.54879759536436,99.71554169537961,112.23246941753669
40,70.36604133368597,154.34290920314973,149.4127889366882,97.2667236497723,112.0060239162436
41,68.65278658369667,151.7936467609172,150.01874381081495,94.88905543504204,112.1591320600477
42,66.8210438536761,150.61760013455736,150.07702651735516,92.41978757505485,112.0328523236252
43,65.09803786870707,148.2068097705992,151.96435537547785,90.09359741080594,111.59543358272931
44,63.36293582594181,142.3265600296804,152.0722775709901,87.9234603515118,111.40735704963222
45,61.70137933751092,139.32964573570362,152.50894409562417,85.75871611784297,110.53440063598394
46,60.11023228146989,137.35725393186752,152.76937326865806,83.95445015853775,109.46219339583565
47,58.59747612427673,136.34952473213178,153.1911106257949,82.14192415428529,109.00078966661202
48,57.27343249483501,132.38860297319815,153.52408081741166,80.5195457450534,107.37176593930482
49,55.91652559734151,128.9274858809352,154.3940134490674,78.82859050921336,106.65759369472691
50,54.65238403862822,124.24653909515277,154.55507265955012,77.21205829330471,105.72092625945753
51,53.370334961556935,120.37059655323583,154.98864139078606,75.83416207296024,103.49508324492048
52,52.128734909843025,116.78553528572121,154.81360254421296,74.39902311395944,101.65805202069038
53,50.9501384633754,115.28354669236093,155.11580335606,73.07280705114673,99.1342684835726
54,49.856644904382144,113.28790458698458,154.90053548472142,71.78702340843826,96.85735330495591
55,48.796920369083935,110.20596456313012,154.06526031210603,70.58211683790182,95.28630992255653
56,47.774436376733135,107.29068305398071,153.91107370776055,69.4025938556873,93.48616420774364
57,46.80224141789549,104.51496933732005,153.70496611384,68.32267158376987,91.06528531797163
58,45.85423256221347,103.71235402609145,153.7938403368689,67.28480735435538,89.32401303709085
59,44.94549971953238,102.85490902286242,153.4944085155964,66.26849431132139,87.31365258737176
60,44.07999873889134,100.76623719924811,153.12211493629,65.2872813799568,85.28137203054
61,43.25769016910655,100.17254285752492,152.80614991743693,64.31143278357682,83.39252117591352
62,42.46450277599635,97.92218135059292,151.90338357223095,63.81723083059312,81.8256868104309
63,41.714027174669305,95.67218007768268,151.4922368046595,62.91867644394269,80.20298372250473
64,40.95945023189499,93.83192738947896,150.80210028570053,62.09938898291819,78.43591508209984
65,40.236591669529886,91.6772157382876,150.65389542156828,61.39428697283271,76.77589703845231
66,39.542695651694785,91.11396590150787,150.2880851279129,60.6784133214372,75.12267802326183
67,38.874484626359276,89.44548391113676,149.71679299222856,59.90716222056554,73.64630280156418
68,38.23920543620929,88.17535428661135,149.49283764096617,59.18093244695621,72.20912483085857
69,37.63988359592356,86.42946232368628,149.0303334346889,58.47306879841451,70.94592150601984
70,37.04418848193092,84.67053251139787,148.48861619605523,57.7917455381325,69.74560052641569
71,36.48030855222139,83.11153800563078,147.975548974948,57.07486716444524,68.53946953437871
72,35.929864329139576,81.52807282390216,147.5945209710887,56.38110672994776,67.3460084814403
73,35.40084343292673,80.20924890363264,147.57441388891112,55.754762695249966,66.2456294157812
74,34.888122039225486,78.83284415969429,146.36888295365978,55.08419093358995,65.15545192036488
75,34.40376596180771,77.469561101184,145.88036054589196,55.01103087598436,64.00568371770994
76,33.93010616005493,76.21834138704791,145.66820624889692,54.43156150466061,63.045650072256414
77,33.47435657629238,74.97394537751325,144.91275883681092,53.892069758672676,62.017840138264745
78,33.02280447409772,73.77988236928182,144.68255882461602,53.33810088032176,60.99612365853298
79,32.599360344685984,72.68137640700623,144.40523456520083,52.804786723449126,60.08074768799658
80,32.19585815412379,71.6897067019657,144.05612400123866,52.276237690821326,59.05639497495879
81,31.792537938363434,70.80793366401174,143.73653963236592,51.76005221998409,58.17057704493346
82,31.385685776309437,69.83013623053105,143.21891717694598,51.22247733857424,57.27633293542424
83,30.998014025768235,68.87558316863134,142.60596475806005,50.740973907652986,56.468266227740955
84,30.63111671200052,67.90646857918713,142.0290762235492,50.223643218904016,55.670772371944004
85,30.2585790461669,67.02589059458816,141.3587366938935,49.75987590106019,54.86991113853707
86,29.912682890989288,66.1761485137961,140.94489663225227,49.28607904654925,54.10595804907302
87,29.568085020577644,65.34744373956069,140.54103783934917,48.824191105050886,53.36518784835174
88,29.242046817326017,64.47363727963723,139.8861570169991,48.357062846773225,52.65433799090189
89,28.89998666301998,63.7514519443008,139.35761959995642,47.905166652836094,51.942014493788655
90,28.587509122550067,63.05421977320408,139.0274913093627,47.481627282435355,51.25881115359793
91,28.28446277835737,62.40340042111313,138.0561969002665,47.06330443863749,50.59113710920507
92,27.98479905065169,61.700613580115856,137.43977133650182,46.67798875854628,49.97440559937232
93,27.703425555864953,61.052243258912185,137.15689667055094,46.27885851217373,49.30026383887855
94,27.418748955855985,60.47361011878829,136.3926189107735,45.891375671026935,48.68828034286941
95,27.13633076327498,59.827573495966824,135.48970220883686,45.48826186917638,48.1882441728082
96,26.862645231233703,59.236833491320574,134.5165021571733,45.08755262725043,47.628592837891965
97,26.594003527179705,58.69025804178963,134.2286879211482,44.69887965744669,47.05492247439984
98,26.344060460947787,58.1447675792641,133.69624663847597,44.33502031984523,46.493470793792106
