,0,1,2,3,4,5,6,7,8,9
0,-15.590756567125823,-12.189241429953285,-57.54355407741481,-25.000318005457046,-261.4206070849352,-224.53341952288008,64.30490525954069,38.55017467363251,-45.58873636276407,-61.39434006276218
1,83.36388576589019,-23.402022232032607,-36.05922330107788,-139.3741934982083,-412.599743508103,-157.80339952065856,-37.48651158720249,-248.2111783537895,-449.06866144757805,-230.80246925574198
2,-186.7731243280825,-81.10430162077246,-100.89254612143932,-44.43247391010662,-313.14949169002466,-65.91993836266025,-47.92968299785406,-202.67087379052379,-303.8800873950445,-234.1271526648816
3,-151.31298724468104,-83.66844257362162,-103.88579392124443,-92.03963847006433,-351.63373209005914,-62.891552912565786,-56.55803655548658,-217.489617799985,-268.1815725589571,-192.187283786271
4,-177.85784753964936,-61.5660123135831,-0.10620771647734273,-146.47189119833715,-360.08790982537647,-148.3322881985531,-57.48117752949648,-214.75159790472327,-508.6558962520961,-242.8859993147486
5,-62.979416042821185,-59.974371718102816,-74.36313433746554,-54.13861840337351,-452.3495976322621,279.0492678092199,-33.08990377704802,-195.46072352403772,-271.8377390545446,-215.28977510318327
6,-124.95108566241147,-106.51776812488447,151.12896411539373,-308.2957682295675,-411.90951866409375,-69.62535252095901,-4.877555235722767,-182.59076777083064,-224.71383108764275,-214.14026416573427
7,-166.14232238630677,-61.756162009754554,-93.19414919960273,-146.6373530915207,-333.49357554027733,-32.08722482567893,-28.097505726611956,-219.60018292920392,-227.5202155817345,-163.55003461739585
8,-164.08545762283393,-106.8964705429001,-95.6675790764189,-122.10969382602876,-200.72971553720038,-53.42580863654341,12.04969574148815,-114.72276827910072,-172.46313114554266,-206.30379462130963
9,-209.01950168929307,-101.0728308771852,-73.12226524763865,-314.00164238649745,-329.70476443478265,-47.624488085469146,12.098027320236085,-314.90164783622316,-221.2823074805255,-264.53639704561044
10,-160.0553748680673,-56.38857377393361,-115.85176951090111,-146.64813165142846,-261.0507423382352,-49.3036462399036,1.626687960886727,-164.28483428790634,-224.3570366689421,-209.025714119846
11,-188.37808790787574,-114.28622560401506,-337.3307639213093,-121.45259663058636,-401.746362111936,-63.38879092447124,-81.3883545431422,-189.6473751677654,-232.66789862138162,-299.95947706044126
12,-160.47003495577997,-87.56389241065888,-89.3120565574242,-56.0806545348388,-389.79968294299874,-18.719109068557316,16.520649661505203,-192.03466137866465,-353.5036522180245,-188.61091092329167
13,-146.73052564275542,-99.54424026131916,-92.92755771017026,-168.01702339029976,-349.6900666588572,-32.41748180635432,14.905274683637884,-181.2918141687989,-201.03458977611268,-239.86962627867243
14,-116.60161840486876,-118.46118343678793,8.61864268413504,-82.56889242082819,-320.66603072210705,-89.78452143732444,-2.0338943017147386,-230.05428074858668,-204.35444581275772,-210.4188586546377
15,-153.17182596742288,-93.34823918990125,-219.37999834835455,-93.1154606262854,-400.5883983101762,-26.808650084938535,11.242215761466895,-180.14758297985549,-338.4804131001356,-158.8596728981757
16,-120.17951559614616,-85.98214302944609,-79.01564433072375,-89.40971829563244,-337.2081523211631,-48.3096352720049,-37.83027568649233,-177.30817924411278,-255.67478368190783,-283.3399507654197
17,-123.50317686042743,-44.92967799107656,-71.65745594439308,-235.11490606088216,-285.7613215389929,-45.80001396155691,47.144257067046254,-186.1346749159968,-297.26291036533934,-209.23281992955657
18,-137.68498753972386,-127.0012985816452,-92.20739403973847,-73.98743179103896,-281.93644180140996,-80.70730626273273,8.059079608375086,-188.519536038541,-135.26102025276822,-304.3410239142829
19,-105.73171048531293,-81.71003828564727,-114.66463829105703,-111.32464329160032,-201.3961732164026,-32.54432106122056,43.169018385070956,-237.20893993954272,-369.85059437372314,-267.9886907356358
20,-248.60490640127793,-108.77872598874521,-89.8268978672241,-234.75795363413488,-455.06910776490105,-103.09511310331462,46.58679604662109,-177.8961571684404,-174.68298674060725,-300.11000900209956
21,-183.03613182690086,-87.64380239542339,-120.05012444973057,-122.00403874105629,-299.2212196117746,-65.32271165076466,52.59241187431067,-213.53680902596955,-163.9769413744586,-222.75800384584014
22,-153.1041104273395,-71.69405309376356,-19.70534078584707,-32.05748930581046,-303.7442071966857,-119.0961980660982,18.68784874991357,-215.6493547760499,-193.82370593116508,-164.07236665646303
23,-129.4516803226654,-86.51171442499755,-118.207702815206,-103.46079565774748,-345.6058204350613,-38.95695584857356,11.501148338113481,-212.84869219174482,-243.3522913388006,-247.5344755246324
24,-111.87174107142627,-61.626114899980664,9.206914204861818,-119.23310117888522,-353.12988199700095,-88.50435123820671,25.259537108597186,-13.875152465371897,-228.84651406472577,-259.4048348132634
25,-159.60089675023121,-61.426393668352226,-52.90120191387388,-123.66106361451651,-314.125980223234,-74.06087691423505,-11.999025520718405,-214.2354322216045,-213.0966132411533,-236.4841219951976
26,-21.131519226662576,-92.02977819944267,-106.72193755794542,-19.721239980779032,-312.80256209397686,-34.465909551384726,-66.78848803695115,-372.40789215949775,-239.3226759687413,-250.67322880618846
27,-158.3828302563509,-91.05346692781393,-87.26522997003379,-124.13237353824705,-294.44934990852727,-40.213040996108525,24.34862825017376,-165.9044873582174,-169.66790899936234,-230.29962898707674
28,-238.89778430852743,-46.79503726531601,-109.8263405235079,-146.67810084430766,-337.2025324968474,-75.97428940140222,3.045264069329292,-287.06752412981496,-177.96342533871785,-199.10569865464237
29,-152.52791448317691,-56.38949517388106,0.8945252830611139,-149.60138279286372,-313.80588256377655,-50.22061579978279,16.04795635874997,-194.3654312345867,-327.9129152213478,-272.34917496876255
30,-241.22349289835782,-88.45115797360094,-115.8143072056823,-157.55095061245544,-286.24794926254026,-40.701167481768834,36.33879131429964,-174.6408895848725,-181.22723708391902,-270.34752806625374
31,-124.86436739757887,-88.1256378980936,-13.966602182426001,-220.67439360410606,-330.2812925663003,-94.4571151078183,-21.16250000041667,-227.61815084327392,-269.01550851290517,-261.2135953069102
32,-107.53686919131033,-63.92582086706904,-117.02300793370536,-246.12906617482798,-381.32342836394935,-33.958336071694745,-17.300018977762107,-180.77667292144648,-220.7102351673397,-280.5171575360823
33,-160.44962948713408,-91.8687435774194,-28.718718823967663,-157.44894198183738,-360.1636256854902,-91.41294712945452,-11.36575204231346,-186.93973860917396,-227.58178728630958,-281.7243890583881
34,-159.49495128529796,-91.94042492420806,-38.66388814287997,-131.87743452319498,-314.77841857488283,-108.25284661951467,-15.786961894093963,-198.7538860743182,-188.12920889021134,-196.8145823406635
35,-159.83534320162235,-75.16796623914776,-103.83007444640043,-117.13072043758524,-296.3386124464099,-66.06144031518667,-44.10627381114505,-116.70795867199153,-205.98804504282697,-301.3161270327432
36,-209.66083573289205,-77.58024501155055,302.3326538742732,-217.36421706034474,-284.32651388998613,-101.20494052032898,50.20728953063232,-180.14530994564174,-192.36487236754834,-191.86001768686558
37,-145.03179540554748,-63.82176175094109,-0.9854332113417854,-147.3352554264704,-270.36017918577517,-93.72090822578508,13.240230589186552,-201.89266032025168,-151.73534760435865,-163.2611699253565
38,-177.44043787405332,-61.07948203232796,-53.13069530953885,-89.2736501637971,-313.42124827192737,-75.21591075546954,245.77188236905621,-210.40890674587502,-384.4867325904196,-212.70993894434315
39,-161.855105748599,-80.623502959478,-111.98664059532975,-208.6125684475649,-290.16977674785085,-102.897724560371,-82.82341037473327,-238.2829410385612,-214.472396691811,-340.24559925399353
40,-157.89507405796274,-94.14248522240194,-91.88795011101617,-100.64540277711183,-321.4908879972072,-67.93723255365883,65.36186732462372,-188.07937496731046,-205.97370632385275,-283.46866189588985
41,-146.21610767267376,-65.31203555743531,-46.44947480419802,-112.14368778025975,-279.97112399465243,-21.951167069450534,-39.38526414274398,-213.78524365852155,-169.83671086876532,-287.8857658927697
42,-177.77110418176343,-85.42005000707157,-27.570917643483853,-405.64262563012767,-469.35602852507793,-100.27371240259225,40.348566354426964,-205.23298238686266,-179.78031838992973,-187.90004979567578
43,-126.71041299384262,-54.86045268438661,-91.45128343039264,-365.6506437449837,-353.6852535076544,-82.857692860568,-32.05790283464556,-158.7903405546199,-172.79207395738692,-280.67539618384535
44,-252.8867826993157,-94.99438757561396,-112.36617995303003,-223.50806862732128,-325.2935749559713,-102.33382704977754,-10.765108855114931,-326.12927357729416,-243.83838060289554,-180.97930179473525
45,-183.26472785567586,-79.65733396195617,-42.23541995710525,-68.08985400943656,-461.1799403040359,-80.7323281533883,0.6188183442942119,-173.88613499847258,-351.5005744554901,-297.8774002016995
46,-144.0278419279741,-62.15858678379472,-81.51112772007491,-214.65050240262858,-284.36094646120137,-91.89989368983672,38.694178905349816,-177.39935460661732,-238.96158376420522,-191.55273394719057
47,-172.94091487754525,-107.48876020240509,-14.801701373765127,-171.3396978416594,-294.34081951665456,-124.26823255197766,-14.987376601992082,-135.2075574209514,-176.9179746547847,-278.9510417444531
48,-142.52122287788308,-91.50726352894901,-42.1688269566221,-89.37916569164396,-323.51523396286353,-125.54958871624984,-85.56752172487249,-181.17469474257155,-122.22941676561878,-245.45014595189068
49,-145.04538527948978,-109.66423987752843,-67.39768832244246,-8.211502668094496,-401.8473439780092,-97.5598947979857,11.46425598027622,-206.97894503969107,-189.65488248139735,-277.7703505166673
50,-158.33802837911634,-101.06937607720359,-10.187017356761146,-8.48082429960482,-305.0046828820385,-41.99771708146342,23.12345869285319,-192.23778101028412,36.93567403353043,-226.13911163712237
51,-143.57333358512358,-87.75191903923786,16.96323436443363,-209.08169329999828,-418.9559639702188,-54.32165296513923,-31.14833018272148,-234.23000665335897,-311.9225910922197,-284.50702629068564
52,-176.96064172335468,-107.56525097022374,-95.208080510933,-177.44264276944307,-313.6226590961037,-46.688332026950334,41.2868373800888,-226.45425320619967,-202.14076470613196,-257.2102021704793
53,-130.13727049775994,-63.13578587605237,-84.62247500551922,-29.43630124217478,-430.41409052485926,-107.81254879554362,-24.128806962878215,-175.10934755388848,-224.91128266970085,-172.02987022757335
