,Epsilon,mean_reward,std_reward
0,0.0,198.25655330880363,99.77543032966321
1,0.1,51.950443137929014,110.23109898272051
2,0.3,-64.59101938376789,86.21703009067393
3,0.5,-182.6403523400144,119.32579443730738
4,0.7,-201.40185850670395,130.18546197555222
5,0.9,-231.55011533752116,133.98475231810042
